ano;id_aluno;id_escola;id_municipio;nome_municipio;sigla_uf;regiao;rede;serie;caderno;peso_aluno;mun_ctx_taxa_alfabetizacao;mun_ctx_media_portugues;mun_ctx_nivel_alfabetizacao;mun_ctx_percentual_participacao;mun_meta_2024;mun_meta_2030;mun_gap_projetado;mun_esforco_anual_requerido;uf_ctx_taxa_alfabetizacao;uf_ctx_media_portugues;uf_ctx_ranking_nacional;uf_meta_2030;escola_n_alunos_avaliados;mun_n_alunos_avaliados;mun_n_escolas;proficiencia;nao_alfabetizado;ibge_populacao;ibge_pib_per_capita;ibge_densidade_demografica;ibge_log_populacao
2024;35000827;60028383;3526001;Junqueirópolis;SP;Sudeste;municipal;2;16;1,0;76,94;776,0051;4,5;95,905;77,4;80,0;0,46;0,437;51,91;740,39;15,0;80,0;65;191;3;837,4989496;0;20878,0;45065,19;32,12;9,9465
2024;35339518;60026865;3550308;São Paulo;SP;Sudeste;municipal;2;3;1,3636364;37,87;721,2607;0,5;84,24000000000001;44,37;80,0;6,5;6,019;51,91;740,39;15,0;80,0;77;94373;1110;668,9045799;1;11895578,0;89682,49;7387,69;16,2917
2024;25000694;60011023;2507507;João Pessoa;PB;Nordeste;estadual;2;19;1,17;59,78;749,1018;1,5;84,69;52,13;80,0;-7,65;2,889;51,12;741,6;16,0;80,0;56;5447;100;754,92;0;888679,0;32004,95;3421,3;13,6975
2024;23018680;60007279;2303907;Chaval;CE;Nordeste;municipal;2;3;1,0;75,3;780,4655;4,5;98,91499999999999;76,01;80,0;0,71;0,671;84,46;795,68;1,0;80,0;81;153;4;803,36;0;12805,0;11027,8;52,95;9,4577
2024;52049577;60041606;5218508;Quirinópolis;GO;Centro-Oeste;municipal;2;13;1,0;66,97;752,9553;4,0;93,735;69,08;80,0;2,11;1,861;66,74;752,15;4,0;80,0;85;544;8;772,52;0;49986,0;62487,58;11,41;10,8195
2024;26052697;60012837;2611606;Recife;PE;Nordeste;municipal;2;16;1,0;62,39;749,1934;2,5;91,965;65,29;80,0;2,9;2,516;58,95;747,45;9,0;80,0;66;9918;200;761,62;0;1587707,0;41790,65;7037,61;14,2778
2024;31109114;60019234;3135605;Jequitaí;MG;Sudeste;municipal;2;5;1,0;39,93;727,6228;2,0;89,93;46,21;80,0;6,28;5,724;59,81;751,71;8,0;80,0;82;82;1;792,17;0;6460,0;24347,37;6,31;8,7735
2024;15085647;60002176;1508209;Vigia;PA;Norte;municipal;2;19;1,26;29,77;715,4434;0,0;80,3;36,87;80,0;7,1;7,176;48,38;733,29;17,0;80,0;33;447;21;757,13;0;53806,0;11190,96;88,84;10,8932
2024;29223247;60017889;2927705;Santa Cruz Cabrália;BA;Nordeste;municipal;2;7;1,0;40,45;726,1732;0,5;87,88;46,67;80,0;6,22;5,65;36,78;724,86;23,0;80,0;22;364;13;779,54;0;30862,0;21045,36;16,81;10,3373
2024;42093101;60034397;4205407;Florianópolis;SC;Sul;estadual;2;2;2,12;47,8;737,0698;;;;;;;61,38;747,11;7,0;80,0;95;2861;66;727,29;1;576361,0;54115,62;627,24;13,2645
2024;42062676;60036025;4211751;Otacílio Costa;SC;Sul;municipal;2;11;1,27;55,06;742,5939;3,0;87,51;59,2;80,0;4,14;3,563;61,38;747,11;7,0;80,0;66;252;6;774,44;0;17780,0;71304,16;19,3;9,7859
2024;23053525;60007841;2301208;Aracoiaba;CE;Nordeste;municipal;2;4;1,0;87,25;788,56;5,0;96,245;80,0;80,0;-7,25;-1,036;84,46;795,68;1,0;80,0;54;317;11;795,71;0;26696,0;12596,79;38,67;10,1923
2024;23041329;60008301;2305266;Ibaretama;CE;Nordeste;municipal;2;17;1,0;70,3;776,0247;3,5;98,405;71,84;80,0;1,54;1,386;84,46;795,68;1,0;80,0;22;132;6;776,85;0;12191,0;13433,27;14,73;9,4085
2024;23053077;60008918;2303501;Cascavel;CE;Nordeste;municipal;2;19;1,07;87,56;799,2798;5,0;95,575;80,0;80,0;-7,56;-1,08;84,46;795,68;1,0;80,0;27;957;28;726,0;1;76365,0;17473,5;78,99;11,2433
2024;13006420;60000748;1301209;Coari;AM;Norte;estadual;2;11;1,19;56,31;742,1508;0,0;86,42;45,17;80,0;-11,14;3,384;52,2;736,47;13,0;80,0;52;932;17;746,48;0;73820,0;52745,58;1,31;11,2094
2024;41060492;60033354;4104253;Campo Magro;PR;Sul;municipal;2;15;1,22;59,84;741,1659;2,0;87,285;63,18;80,0;3,34;2,88;73,12;757,21;2,0;80,0;74;345;8;733,72;1;31555,0;22201,96;90,15;10,3595
2024;31114135;60019180;3143302;Montes Claros;MG;Sudeste;municipal;2;14;1,22;61,58;753,8768;3,5;88,005;64,62;80,0;3,04;2,631;59,81;751,71;8,0;80,0;81;3495;68;761,82;0;434321,0;30682,93;101,41;12,9815
2024;35334718;60029391;3552809;Taboão da Serra;SP;Sudeste;municipal;2;16;1,1538462;45,59;731,3697;1,0;84,87;51,16;80,0;5,57;4,916;51,91;740,39;15,0;80,0;148;2465;26;744,5817313;0;284274,0;42508,91;12049,87;12,5577
2024;52007524;60041792;5208707;Goiânia;GO;Centro-Oeste;municipal;2;21;1,08;66,56;750,6494;3,0;84,00999999999999;68,74;80,0;2,18;1,92;66,74;752,15;4,0;80,0;131;8840;164;791,57;0;1494599,0;50703,13;1776,75;14,2174
2024;35302937;60028480;3534401;Osasco;SP;Sudeste;municipal;2;15;1,125;45,95;730,4882;1,0;85,66;51,47;80,0;5,52;4,864;51,91;740,39;15,0;80,0;74;6664;56;811,0257937;0;756952,0;157743,23;10411,79;13,5371
2024;26024943;60012244;2613404;São José da Coroa Grande;PE;Nordeste;municipal;2;10;1,05;41,77;722,8264;0,5;92,51499999999999;47,83;80,0;6,06;5,461;58,95;747,45;9,0;80,0;21;244;6;678,51;1;19468,0;20005,7;262,19;9,8766
2024;35014913;60027249;3504008;Assis;SP;Sudeste;municipal;2;10;1,1363636;43,37;729,8053;1,5;90,97;49,23;80,0;5,86;5,233;51,91;740,39;15,0;80,0;44;869;19;740,0300332;1;104642,0;44748,85;206,7;11,5583
2024;35361872;60027386;3550308;São Paulo;SP;Sudeste;municipal;2;10;1,125;37,87;721,2607;0,5;84,24000000000001;44,37;80,0;6,5;6,019;51,91;740,39;15,0;80,0;71;94373;1110;706,5625203;1;11895578,0;89682,49;7387,69;16,2917
2024;29190457;60015652;2927002;Rio Real;BA;Nordeste;municipal;2;15;1,0;40,97;728,7702;0,5;89,11;47,13;80,0;6,16;5,576;36,78;724,86;23,0;80,0;33;268;12;733,0;1;36997,0;34486,36;51,84;10,5186
2024;41136568;60034354;4115705;Matinhos;PR;Sul;municipal;2;1;1,23;70,38;756,918;3,5;79,375;71,91;80,0;1,53;1,374;73,12;757,21;2,0;80,0;81;485;7;783,89;0;41416,0;27723,71;249,93;10,6314
2024;33093438;60023697;3306107;Valença;RJ;Sudeste;municipal;2;19;1,05;58,36;741,9575;2,0;85,08500000000001;61,95;80,0;3,59;3,091;52,13;737,3;14,0;80,0;62;718;22;686,12;1;71462,0;43442,51;55,06;11,1769
2024;31155426;60019459;3104502;Arinos;MG;Sudeste;estadual;2;16;1,04;28,71;720,371;1,0;88,845;50,89;80,0;22,18;7,327;59,81;751,71;8,0;80,0;27;183;5;776,73;0;17598,0;30944,88;3,35;9,7756
2024;52024979;60041293;5204003;Cabeceiras;GO;Centro-Oeste;municipal;2;3;1,0;69,66;754,4503;4,0;95,97;71,31;80,0;1,65;1,477;66,74;752,15;4,0;80,0;12;95;3;747,96;0;7678,0;63079,97;6,52;8,9462
2024;33004841;60025257;3300308;Barra do Piraí;RJ;Sudeste;municipal;2;5;1,25;45,28;730,9574;1,0;78,72;50,89;80,0;5,61;4,96;52,13;737,3;14,0;80,0;98;712;21;762,13;0;98501,0;32748,12;163,7;11,4978
2024;35206603;60029462;3554409;Terra Roxa;SP;Sudeste;municipal;2;13;1,0588235;67,21;757,0608;3,5;95,72;69,28;80,0;2,07;1,827;51,91;740,39;15,0;80,0;42;73;2;753,1604796;0;7985,0;29734,0;38,39;8,9854
2024;13051698;60001243;1302603;Manaus;AM;Norte;municipal;2;4;1,13;52,2;736,11;2,0;73,57;56,8;80,0;4,6;3,971;52,2;736,47;13,0;80,0;62;23125;327;798,27;0;2279686,0;55994,46;158,06;14,6395
2024;27018629;60013676;2704708;Marechal Deodoro;AL;Nordeste;municipal;2;20;1,08;40,6;726,1152;1,0;93,3;46,8;80,0;6,2;5,629;43,88;729,72;19,0;80,0;75;869;16;759,23;0;62341,0;51100,93;138,62;11,0404
2024;35013994;60030198;3529302;Matão;SP;Sudeste;municipal;2;14;1,2222222;64,39;754,6583;3,0;92,93;66,95;80,0;2,56;2,23;51,91;740,39;15,0;80,0;18;673;13;731,7823147;1;80998,0;94407,02;146,3;11,3022
2024;29010936;60016719;2902401;Aurelino Leal;BA;Nordeste;municipal;2;13;1,0;42,65;731,5784;0,5;84,96;48,61;80,0;5,96;5,336;36,78;724,86;23,0;80,0;39;122;5;693,29;1;11409,0;15778,86;29,7;9,3422
2024;13045781;60001178;1302603;Manaus;AM;Norte;municipal;2;11;1,16;52,2;736,11;2,0;73,57;56,8;80,0;4,6;3,971;52,2;736,47;13,0;80,0;81;23125;327;756,29;0;2279686,0;55994,46;158,06;14,6395
2024;13017354;60001152;1303106;Nova Olinda do Norte;AM;Norte;municipal;2;21;1,38;51,39;737,4102;1,0;76,025;56,11;80,0;4,72;4,087;52,2;736,47;13,0;80,0;92;304;8;749,61;0;28267,0;12547,95;5,47;10,2495
2024;31175289;60018404;3168408;Tarumirim;MG;Sudeste;estadual;2;12;1,12;45,9;736,5044;3,5;92,825;71,59;80,0;25,69;4,871;59,81;751,71;8,0;80,0;26;96;5;712,57;1;15072,0;15683,25;19,53;9,6207
2024;33035678;60025522;3302007;Itaguaí;RJ;Sudeste;municipal;2;3;1,11;42,05;727,9405;1,0;82,945;48,08;80,0;6,03;5,421;52,13;737,3;14,0;80,0;34;1455;34;747,63;0;123980,0;91820,95;395,45;11,7279
2024;52055010;60040942;5204904;Campos Belos;GO;Centro-Oeste;municipal;2;7;1,0;65,21;749,7783;3,5;92,33500000000001;67,62;80,0;2,41;2,113;66,74;752,15;4,0;80,0;85;222;6;798,26;0;18258,0;22173,51;25,43;9,8124
2024;41091699;60033233;4102901;Bituruna;PR;Sul;municipal;2;3;1,0;80,76;764,1367;4,5;86,055;80,0;80,0;-0,76;-0,109;73,12;757,21;2,0;80,0;42;229;7;728,74;1;15689,0;41836,76;13,07;9,6608
2024;15044808;60003584;1504422;Marituba;PA;Norte;municipal;2;8;1,36;57,34;740,0624;1,5;78,75;61,1;80,0;3,76;3,237;48,38;733,29;17,0;80,0;95;1472;39;809,88;0;118998,0;23366,12;1047,44;11,6869
2024;26061270;60013092;2605301;Exu;PE;Nordeste;municipal;2;6;1,0;56,65;748,9803;2,0;95,49;60,53;80,0;3,88;3,336;58,95;747,45;9,0;80,0;38;335;11;786,32;0;33436,0;13168,89;23,65;10,4174
2024;21037879;60005364;2103000;Caxias;MA;Nordeste;municipal;2;4;1,05;43,75;733,713;1,5;83,41499999999999;49,57;80,0;5,82;5,179;56,43;749,92;10,0;80,0;21;1394;57;749,3;0;163428,0;16496,69;30,12;12,0041
2024;12000923;60000455;1200138;Bujari;AC;Norte;municipal;2;6;1,14;;;;;;;;;;;;;108;176;6;749,6;0;13766,0;26545,04;2,79;9,53
2024;52056603;60041032;5210604;Itaguaru;GO;Centro-Oeste;municipal;2;14;1,08;81,65;771,1195;5,0;94,21000000000001;80,0;80,0;-1,65;-0,236;66,74;752,15;4,0;80,0;50;50;1;770,17;0;4880,0;24567,42;22,68;8,4931
2024;52074366;60041433;5211909;Jataí;GO;Centro-Oeste;municipal;2;10;1,06;64,01;749,0067;3,0;90,345;66,63;80,0;2,62;2,284;66,74;752,15;4,0;80,0;29;1147;21;785,21;0;110404,0;90812,99;12,27;11,6119
2024;35213676;60031249;3552205;Sorocaba;SP;Sudeste;municipal;2;9;1,1304348;47,9;735,7316;1,5;87,61500000000001;53,15;80,0;5,25;4,586;51,91;740,39;15,0;80,0;42;6334;75;761,8911;0;757459,0;77649,46;1306,55;13,5377
2024;35193362;60028731;3519709;Ibiúna;SP;Sudeste;municipal;2;18;1,0833333;44,73;733,6612;1,5;91,22;50,42;80,0;5,69;5,039;51,91;740,39;15,0;80,0;24;963;32;706,7631872;1;77651,0;38937,05;67,34;11,26
2024;12007357;60000629;1200401;Rio Branco;AC;Norte;estadual;2;21;1,17;;;;;;;;;;;;;47;4491;87;769,5;0;387852,0;33417,3;38,03;12,8684
2024;22028338;60007017;2208650;Queimada Nova;PI;Nordeste;municipal;2;20;1,0;60,22;753,4794;3,0;97,9;63,49;80,0;3,27;2,826;52,48;744,66;12,0;80,0;62;89;3;791,47;0;8936,0;21131,15;6,32;9,098
2024;41024188;60032168;4112108;Jandaia do Sul;PR;Sul;municipal;2;19;1,0;76,99;764,6892;3,5;91,37;77,44;80,0;0,45;0,43;73,12;757,21;2,0;80,0;58;184;4;791,08;0;21851,0;44066,82;108,04;9,992
2024;33137803;60024782;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;20;1,07;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;57;43411;687;755,7;0;6729894,0;62179,64;5265,81;15,7221
2024;15076830;60003360;1507466;São João da Ponta;PA;Norte;municipal;2;8;1,55;36,81;715,0088;;;;;;;48,38;733,29;17,0;80,0;11;20;2;747,47;0;4509,0;17584,17;26,87;8,4141
2024;41065106;60033507;4106902;Curitiba;PR;Sul;municipal;2;8;1,32;70,41;753,0573;3,5;80,41499999999999;71,93;80,0;1,52;1,37;73,12;757,21;2,0;80,0;84;12923;183;743,16;0;1829225,0;65637,24;4024,84;14,4194
2024;43072670;60038150;4315305;Quaraí;RS;Sul;estadual;2;16;1,1052632;70,73;751,6948;1,0;80,59;58,95;80,0;-11,78;1,324;63,43;747,39;6,0;80,0;32;243;8;833,8303919;0;23988,0;30017,38;7,31;10,0854
2024;51030118;60040204;5107925;Sorriso;MT;Centro-Oeste;municipal;2;18;1,13;79,08;781,08;4,5;89,225;79,21;80,0;0,13;0,131;55,03;746,8;11,0;80,0;175;1711;19;806,41;0;120985,0;113640,18;7,13;11,7034
2024;23075424;60007582;2305803;Ipu;CE;Nordeste;municipal;2;1;1,0;94,21;819,6779;5,0;99,265;80,0;80,0;-14,21;-2,03;84,46;795,68;1,0;80,0;40;441;14;791,47;0;42968,0;15744,72;64,03;10,6682
2024;13011693;60001275;1301902;Itacoatiara;AM;Norte;municipal;2;5;1,2;46,31;731,9141;1,0;82,84;51,78;80,0;5,47;4,813;52,2;736,47;13,0;80,0;15;1148;25;715,57;1;112520,0;29523,07;9,77;11,6309
2024;21048971;60005084;2101608;Barra do Corda;MA;Nordeste;municipal;2;5;1,08;65,45;761,7888;3,0;91,03999999999999;67,82;80,0;2,37;2,079;56,43;749,92;10,0;80,0;81;782;21;724,02;1;87672,0;13207,52;15,92;11,3814
2024;35366086;60027114;3550308;São Paulo;SP;Sudeste;municipal;2;7;1,0740741;37,87;721,2607;0,5;84,24000000000001;44,37;80,0;6,5;6,019;51,91;740,39;15,0;80,0;101;94373;1110;742,0289234;1;11895578,0;89682,49;7387,69;16,2917
2024;33144752;60024515;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;17;1,29;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;49;43411;687;778,35;0;6729894,0;62179,64;5265,81;15,7221
2024;35169430;60026377;3506359;Bertioga;SP;Sudeste;municipal;2;3;1,0769231;54,67;744,62;2,5;90,595;58,87;80,0;4,2;3,619;51,91;740,39;15,0;80,0;49;963;13;728,5125872;1;66873,0;39829,98;97,23;11,1106
2024;35089826;60028634;3524402;Jacareí;SP;Sudeste;municipal;2;4;1,137931;45,56;732,2784;1,5;85,0;51,14;80,0;5,58;4,92;51,91;740,39;15,0;80,0;169;2047;28;675,291769;1;249968,0;78782,07;459,48;12,4291
2024;41073511;60033979;4101804;Araucária;PR;Sul;municipal;2;19;1,21;69,52;752,3693;3,0;83,525;71,19;80,0;1,67;1,497;73,12;757,21;2,0;80,0;106;1943;31;744,98;0;160038,0;212918,51;253,9;11,9832
2024;50011367;60039940;5001102;Aquidauana;MS;Centro-Oeste;municipal;2;2;1,07;70,0;764,9442;2,5;88,69;71,59;80,0;1,59;1,429;47,45;735,95;18,0;80,0;92;644;15;742,63;1;48561,0;29600,93;2,69;10,7906
2024;23012083;60009508;2304400;Fortaleza;CE;Nordeste;municipal;2;11;1,12;74,03;774,4244;4,0;95,91;74,95;80,0;0,92;0,853;84,46;795,68;1,0;80,0;69;17722;214;832,87;0;2574412,0;33770,75;7786,52;14,7611
2024;32042216;60022818;3203007;Iúna;ES;Sudeste;municipal;2;14;1,0;71,93;759,2998;3,5;93,215;73,2;80,0;1,27;1,153;67,93;753,72;3,0;80,0;32;370;8;801,34;0;30444,0;23747,73;59,36;10,3237
2024;31099636;60020342;3119401;Coronel Fabriciano;MG;Sudeste;municipal;2;12;1,27;47,39;737,958;2,0;84,08500000000001;52,71;80,0;5,32;4,659;59,81;751,71;8,0;80,0;24;668;17;675,71;1;108551,0;21997,46;468,67;11,595
2024;35070847;60030952;3540754;Potim;SP;Sudeste;municipal;2;6;1,1764706;40,85;728,8406;1,0;85,245;47,02;80,0;6,17;5,593;51,91;740,39;15,0;80,0;34;197;4;745,3420128;0;20767,0;17107,48;436,22;9,9412
2024;29033013;60015859;2905701;Camaçari;BA;Nordeste;municipal;2;3;1,0;33,55;720,8822;0,0;88,485;40,43;80,0;6,88;6,636;36,78;724,86;23,0;80,0;73;2552;54;716,57;1;319394,0;85846,57;309,65;12,6742
2024;12003557;60000422;1200336;Mâncio Lima;AC;Norte;municipal;2;17;1,15;;;;;;;;;;;;;42;215;6;692,83;1;20329,0;16686,7;2,79;9,9199
2024;21015491;60004527;2105005;Humberto de Campos;MA;Nordeste;municipal;2;4;1,0;61,59;751,7069;2,5;92,58;64,63;80,0;3,04;2,63;56,43;749,92;10,0;80,0;21;334;11;766,81;0;26546,0;9087,17;12,29;10,1867
2024;15079502;60003625;1507953;Tailândia;PA;Norte;municipal;2;15;1,16;37,67;722,3685;0,0;82,37;44,19;80,0;6,52;6,047;48,38;733,29;17,0;80,0;140;1000;12;688,02;1;75526,0;26793,0;17,9;11,2322
2024;42014277;60035424;4202909;Brusque;SC;Sul;municipal;2;8;1,39;68,68;754,0229;3,0;76,975;70,5;80,0;1,82;1,617;61,38;747,11;7,0;80,0;57;1305;32;765,46;0;151949,0;72863,49;372,22;11,9313
2024;31045108;60018793;3132404;Itajubá;MG;Sudeste;municipal;2;21;1,2;59,76;751,8503;3,0;88,53;63,11;80,0;3,35;2,891;59,81;751,71;8,0;80,0;29;708;18;737,56;1;96632,0;46547,3;307,49;11,4787
2024;35154823;60026379;3543402;Ribeirão Preto;SP;Sudeste;estadual;2;6;1,4;49,54;737,1581;0,5;86,785;45,48;80,0;-4,06;4,351;51,91;740,39;15,0;80,0;85;4822;69;738,0999458;1;728400,0;71810,57;928,46;13,4986
2024;35103760;60031070;3527306;Louveira;SP;Sudeste;municipal;2;16;1,15;54,63;744,3532;2,0;89,02000000000001;58,84;80,0;4,21;3,624;51,91;740,39;15,0;80,0;105;624;9;771,2164506;0;54111,0;372467,93;673,37;10,8988
2024;16008442;60003740;1600402;Mazagão;AP;Norte;municipal;2;11;1,0;29,38;723,3143;0,5;90,35;36,5;80,0;7,12;7,231;41,56;732,43;21,0;80,0;45;347;14;798,02;0;23575,0;24753,04;1,3;10,068
2024;21029887;60006236;2109007;Porto Franco;MA;Nordeste;municipal;2;2;1,04;58,08;754,936;3,0;93,775;61,72;80,0;3,64;3,131;56,43;749,92;10,0;80,0;46;278;9;656,72;1;24517,0;51101,28;15,19;10,1072
2024;26064232;60011661;2602803;Buíque;PE;Nordeste;municipal;2;2;1,0;52,54;741,7373;2,0;94,97999999999999;57,08;80,0;4,54;3,923;58,95;747,45;9,0;80,0;24;508;10;755,52;0;54425,0;11889,08;38,66;10,9046
2024;21051645;60005436;2103505;Colinas;MA;Nordeste;municipal;2;19;1,03;59,5;749,1934;1,5;90,375;62,9;80,0;3,4;2,929;56,43;749,92;10,0;80,0;39;392;15;714,89;1;41745,0;17482,57;19,76;10,6394
2024;51046305;60040638;5108402;Várzea Grande;MT;Centro-Oeste;municipal;2;18;1,22;47,94;738,94;2,0;90,815;53,18;80,0;5,24;4,58;55,03;746,8;11,0;80,0;291;3780;64;711,46;1;314627,0;44446,97;284,45;12,6591
2024;41012110;60032230;4113700;Londrina;PR;Sul;estadual;2;17;1,04;84,68;778,0036;4,0;84,78;74,82;80,0;-9,86;-0,669;73,12;757,21;2,0;80,0;55;4774;87;679,61;1;577318,0;48499,33;306,49;13,2662
2024;32036715;60022850;3201209;Cachoeiro de Itapemirim;ES;Sudeste;municipal;2;21;1,14;65,3;750,3187;3,5;89,625;67,7;80,0;2,4;2,1;67,93;753,72;3,0;80,0;21;1808;43;784,48;0;198323,0;38288,82;216,57;12,1977
2024;13000897;60001039;1300144;Apuí;AM;Norte;estadual;2;2;1,27;71,92;752,2594;1,5;78,57499999999999;60,64;80,0;-11,28;1,154;52,2;736,47;13,0;80,0;100;245;7;781,92;0;21735,0;17765,49;0,33;9,9867
2024;43071416;60039499;4315602;Rio Grande;RS;Sul;municipal;2;20;1,375;54,17;740,4874;1,5;76,715;58,45;80,0;4,28;3,69;63,43;747,39;6,0;80,0;15;1518;59;648,799447;1;198958,0;70902,8;72,79;12,2009
2024;26002307;60011728;2604106;Caruaru;PE;Nordeste;municipal;2;16;1,11;54,95;741,1174;2,0;91,80000000000001;59,11;80,0;4,16;3,579;58,95;747,45;9,0;80,0;71;3085;49;794,98;0;402290,0;27936,15;342,07;12,9049
2024;31116697;60018324;3171204;Vespasiano;MG;Sudeste;municipal;2;8;1,09;54,07;743,4728;3,0;90,44;58,37;80,0;4,3;3,704;59,81;751,71;8,0;80,0;99;1460;21;725,33;1;136826,0;26449,88;1468,49;11,8265
2024;35334480;60028688;3552809;Taboão da Serra;SP;Sudeste;municipal;2;10;1,0740741;45,59;731,3697;1,0;84,87;51,16;80,0;5,57;4,916;51,91;740,39;15,0;80,0;78;2465;26;776,5984016;0;284274,0;42508,91;12049,87;12,5577
2024;15081847;60002420;1508001;Tomé-Açu;PA;Norte;municipal;2;8;1,04;48,0;734,0456;1,0;87,16;53,23;80,0;5,23;4,571;48,38;733,29;17,0;80,0;45;1105;35;741,54;1;72326,0;24147,37;10,98;11,189
2024;33119156;60024623;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;18;1,24;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;37;43411;687;768,66;0;6729894,0;62179,64;5265,81;15,7221
2024;43049215;60037632;4313409;Novo Hamburgo;RS;Sul;municipal;2;21;1,1176471;62,37;745,7626;1,5;83,85;65,27;80,0;2,9;2,519;63,43;747,39;6,0;80,0;31;2045;56;676,0051417;1;235879,0;50604,68;1067,54;12,3711
2024;43053728;60039213;4321204;Taquara;RS;Sul;estadual;2;4;1,0952381;52,99;742,2362;2,0;94,99000000000001;66,57;80,0;13,58;3,859;63,43;747,39;6,0;80,0;45;489;19;722,63386;1;54360,0;33402,78;119,35;10,9034
2024;33034540;60025716;3302007;Itaguaí;RJ;Sudeste;municipal;2;7;1,32;42,05;727,9405;1,0;82,945;48,08;80,0;6,03;5,421;52,13;737,3;14,0;80,0;36;1455;34;682,62;1;123980,0;91820,95;395,45;11,7279
2024;52010304;60040979;5201108;Anápolis;GO;Centro-Oeste;municipal;2;19;1,04;72,21;757,0193;4,0;87,955;73,43;80,0;1,22;1,113;66,74;752,15;4,0;80,0;96;3468;55;796,73;0;415847,0;49133,72;358,58;12,9381
2024;35113336;60031209;3526902;Limeira;SP;Sudeste;municipal;2;17;1,0;62,38;752,723;3,0;90,82;65,28;80,0;2,9;2,517;51,91;740,39;15,0;80,0;73;2425;45;841,5334348;0;300728,0;69421,34;475,08;12,614
2024;43092129;60038738;4320008;Sapucaia do Sul;RS;Sul;estadual;2;11;1,1111111;62,15;745,1853;1,5;85,86;62,6;80,0;0,45;2,55;63,43;747,39;6,0;80,0;33;1388;37;736,1003182;1;136542,0;34637,02;2245,91;11,8244
2024;28018828;60014546;2800308;Aracaju;SE;Nordeste;municipal;2;18;1,0;29,69;712,4347;0,5;91,37;36,8;80,0;7,11;7,187;31,3;713,13;24,0;80,0;124;3664;73;711,69;1;628849,0;35448,7;3140,67;13,3516
2024;35233714;60030337;3557105;Votuporanga;SP;Sudeste;municipal;2;4;1,1176471;49,7;740,3038;2,0;93,525;54,68;80,0;4,98;4,329;51,91;740,39;15,0;80,0;120;743;11;720,306536;1;100159,0;45749,29;199,69;11,5145
2024;42056267;60034943;4209300;Lages;SC;Sul;municipal;2;15;1,63;48,56;734,1494;1,5;74,595;53,71;80,0;5,15;4,491;61,38;747,11;7,0;80,0;17;1478;49;679,68;1;171609,0;48608,46;59,6;12,053
2024;41116056;60033439;4105805;Colombo;PR;Sul;municipal;2;1;1,13;64,92;748,6869;3,0;81,62;67,38;80,0;2,46;2,154;73,12;757,21;2,0;80,0;107;3101;43;757,74;0;240720,0;31692,32;1079,08;12,3914
2024;35020895;60030066;3517406;Guaíra;SP;Sudeste;municipal;2;11;1,1428571;54,86;745,8668;2,0;93,745;59,03;80,0;4,17;3,591;51,91;740,39;15,0;80,0;59;306;4;767,8510255;0;40424,0;80000,94;29,72;10,6072
2024;43085900;60038556;4318309;São Gabriel;RS;Sul;municipal;2;3;1,4;61,13;746,6991;1,5;81,31;64,25;80,0;3,12;2,696;63,43;747,39;6,0;80,0;10;533;21;705,3765288;1;60102,0;44639,55;12,03;11,0038
2024;22008874;60006519;2211001;Teresina;PI;Nordeste;municipal;2;16;1,04;48,21;738,1982;1,5;91,265;53,41;80,0;5,2;4,541;52,48;744,66;12,0;80,0;104;6896;125;741,07;1;902644,0;32625,34;584,95;13,7131
2024;35094549;60029425;3507902;Brotas;SP;Sudeste;municipal;2;17;1,0;61,91;748,5805;2,5;97,92;64,89;80,0;2,98;2,584;51,91;740,39;15,0;80,0;62;216;4;758,5277313;0;24423,0;63709,62;19,59;10,1033
2024;21007027;60004413;2111300;São Luís;MA;Nordeste;municipal;2;18;1,12;47,49;736,9393;1,5;85,605;52,79;80,0;5,3;4,644;56,43;749,92;10,0;80,0;49;6251;109;807,68;0;1088057,0;38958,48;1215,69;13,8999
2024;35074767;60030438;3554003;Tatuí;SP;Sudeste;municipal;2;7;1,0;51,1;738,8865;2,0;93,35499999999999;55,87;80,0;4,77;4,129;51,91;740,39;15,0;80,0;170;1236;16;745,6780797;0;128560,0;52773,3;205,03;11,7642
2024;53014854;60042238;5300108;Brasília;DF;Centro-Oeste;estadual;2;1;1,3;;;;;;;;;;;;;153;22111;360;730,3;1;2982818,0;122591,83;444,07;14,9084
2024;11009731;60000023;1100205;Porto Velho;RO;Norte;municipal;2;12;1,18;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;121;5422;88;657,26;1;514873,0;49336,81;12,57;13,1517
2024;35079642;60029346;3508405;Cabreúva;SP;Sudeste;municipal;2;14;1,1363636;49,11;735,5707;2,0;90,2;54,18;80,0;5,07;4,413;51,91;740,39;15,0;80,0;140;668;10;742,4520211;1;48473,0;149381,74;159,91;10,7888
2024;35095388;60027475;3525300;Jaú;SP;Sudeste;municipal;2;15;1,1;59,77;750,3402;2,0;93,215;63,12;80,0;3,35;2,89;51,91;740,39;15,0;80,0;86;1024;17;660,9240464;1;137323,0;47646,3;191,09;11,8301
